,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,labels
471,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,1,1,0,0,1,2,0,2,1,0,1,2,1,0,2,1,3
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,1,0,2,0,1,2,0,2,2,1,0,1,2,0,0
473,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,2,0,0,0,1,2,1,1,0,0,0,2,1,2,1,0,0,3
474,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,2,1,1,2,0,1,0,1,2,2,2,1,2
475,1,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,1,1,0,1,0,0,0,2,2,1,1,0,0,0,2
476,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,2,0,0,0,1,1,2,1,0,0,0,2,1,2,1,0,0,0,2
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,1,2,0,0,1,1,0,2,1,0,0,1,2,2,2,1,0,0,0
478,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,2,1,0,1,0,1,0,1,2,0,2,0,1,0,1
479,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,2,0,1,0,1,0,0,1,0,2,1,1,0,2,1,0,2,4
480,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,1,0,1,2,1,0,0,1,0,2,1,1,0,0,1
481,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,2,0,1,0,2,0,0,1,1,2,1,2,0,1,1,4
482,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,1,0,1,0,0,1,1,1,0,2,0,0,1,1
483,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,1,2,1,1,2,1,2,1,4
484,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,2,1,1,0,1,2,1,2,2,1,2
485,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,2,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,1,0,3
486,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,1,1,0,0,1,0,1,2,2,1,2,2,4
487,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,2,1,2,1,2,0,0,1
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,1,0,2,1,1,0,0,2,1,2,1,2,0,1,2,3
489,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,2,2,1,1,2,0,0,2,4
490,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,2,2,0,0,0,1,0,2,1,0,0,2,1,0,2,1,0,0,2,1
491,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,1,1,0,0,2,2,1,1,2,0,0,2,2
492,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,2,3
493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0,1,2,1,1,2,0,0,1,1,2,1,2,5
494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,2,2,0,2,1,2,1,1,2,6
495,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,1,0,1,2,1,1,2,1,0,3
496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,2,0,1,2,1,0,0,1,1,2,2,2,1,0,3
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,2,0,0,1,0,2,1,1,0,0,2,1,2,1,2,0,1,1
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,2,0,0,0,0,1,2,1,0,1,1,2,1,2,2,0,1,2
499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,2,2,1,0,2,2,1,2,2,1,0,4
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,2,2,2,1,1,1,0,1,2,2,1,1,0
501,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,0,0,2,0,1,1,0,2,0,2,1,2,1,0,4
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,2,2,0,0,2,0,2,1,1,0,0,1,0,2,2,1,0,4
503,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,2,0,0,0,2,0,2,1,0,1,2,1,0,2,1,0,1
504,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,0,0,0,0,1,2,1,0,0,2,0,1,1,2,0,1,1
505,0,1,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,2,1,0,0,2,1,0,3
506,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,2,1,1,0,0,1,2,2,1,2,0,1,6
507,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,1,2,2,0,1,1,2,1,1,2,0,3
508,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,2,0,0,0,1,2,0,2,0,0,0,1,1,2,1,0,1,1
509,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,2,0,0,1,1,0,0,1,0,2,1,2,1,1,2,1,3
510,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,1,0,2,2,0,1,0,1,2,1,1,0,2,0,3
511,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,2,0,0,0,2,2,0,1,0,1,0,2,1,0,2,0,0
512,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,1,2,1,1,0,2,0,2
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,2,2,2,1,0,2,0,2,1,1,2,1,4
514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,2,0,0,2,0,2,2,1,0,0,1,0,2,1,2,1,4
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,1,2,2,1,0,1,1,2,2,1,2,1,0
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,0,0,1,0,2,1,1,0,1,2,1,1,2,2,0,0
517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,2,0,0,1,2,1,0,1,1,0,2,1,2,0,6
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,2,2,2,0,2,1,0,1,1,1,0,2,1,0,1,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,1,2,0,1,1,2,1,2,2,2,1,1,3
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,2,0,1,2,2,0,0,1,1,1,1,2,2,0,1,2
521,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,2,2,1,0,1,1,0,2,1,1,2,1,3
522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,2,1,0,1,2,0,0,1,2,1,1,2,0,2,1,3
523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,2,0,0,2,1,0,1,1,0,2,2,1,0,2,1,3
524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,2,0,1,0,0,1,2,1,2,2,1,2,1,4
525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,1,1,2,0,0,1,1,2,2,1,0,2,1,2
526,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,2,2,0,1,0,0,0,1,2,0,1,0,2,2,1,4
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,2,0,1,2,1,1,0,2,1,2,1,2,1,4
528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,2,1,1,2,1,1,2,2,1,2
529,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,1,0,2,1,1,0,0,1,2,1,2,2,1,1
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,2,0,1,1,0,0,2,1,2,1,2,1,0,2,1,0
531,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,2,1,0,1,0,0,0,2,2,0,1,1,0,0,2,1,0,2,1
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,2,0,1,2,2,1,0,1,2,1,1,2,1,0,3
533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,1,0,1,2,2,0,0,1,2,1,2,2,0,1,3
534,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,0,0,0,0,2,1,2,0,0,0,0,2,1,2,1,0,0
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1,0,2,0,2,2,0,2,0,2,0,1,1,0,2,0,1,0,0
536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,2,0,2,0,0,1,0,2,0,1,0,1,2,2,1,1,0
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,1,2,1,2,2,0,0,1,2,2,1,1,1,4
538,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,2,0,0,0,1,0,2,2,0,1,1,2,0,2,1,0,4
539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,1,1,2,0,2,1,1,2,2,1,1,2
540,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,1,1,1,2,2,0,0,2,1,2,1,1,0,4
541,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,2,2,0,1,0,1,0,1,2,0,1,2,1,0,2,1,0,0
542,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,1,0,0,2,0,0,2,1,0,0,1,2,1,2,1,1,0,1
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,2,0,0,0,0,1,2,1,1,0,1,0,2,2,1,2,0,1,0,2
544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,2,1,2,1,0,0,0,1,2,2,1,2,0,0,2,0
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,2,1,2,1,0,1,2,1,1,2,1,0,2,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,1,1,2,0,0,1,1,2,2,2,1,0,2,3
547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,1,1,0,0,1,1,2,2,2,1,1,2,4
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,2,1,0,1,1,1,2,1,1,0,2,1,2,0
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,1,2,0,1,0,1,1,2,1,2,2,1,2,1
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,2,1,2,0,1,1,1,2,2,1,0,2,3
551,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,2,1,0,0,1,1,0,1,1,0,1,2,1,0,2,0
552,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,2,0,1,1,1,1,1,2,0,2,1,2,5
553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,1,1,0,1,2,1,1,2,1,2,2,5
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,1,0,2,0,1,1,2,2,1,1,1,2,2,1
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,2,1,1,0,2,0,1,1,2,1,1,1,0,2,2,4
556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,2,0,2,1,1,0,1,2,0,1,2,2,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,2,2,0,0,0,2,1,1,1,0,0,1,2,1,2,2,3
558,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,1,1,1,0,1,2,0,1,1,2
559,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,1,0,1,2,0,2,0,2,0,1,1,2,2,0,3
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,1,0,2,1,1,2,0,1,0,1,2,2,2,1,4
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,1,2,0,1,0,2,2,1,1,0,2,0,1,2,1,6
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,0,1,0,0,0,2,2,1,1,0,0,2,1,1,1,2,0,0,2
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,0,1,0,0,1,2,0,0,1,0,0,2,1,1,2,2,1,1,3
564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,2,0,0,0,1,1,1,2,0,2,0,1,1,2,2,0,4
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,1,0,0,0,2,2,1,1,1,0,0,1,1,2,2,1,0,3
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,1,2,1,2,0,1,2,2,1,1,2,1,2
567,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,2,1,2,0,1,0,1,2,2,2,1,3
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,0,2,0,0,1,1,2,0,1,0,0,1,2,2,0,1,0,0,1,6
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,2,2,0,0,0,2,0,2,1,0,0,1,1,2,1,1,0,0,1,4
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,0,0,2,1,2,0,1,0,0,2,1,2,0,2,1,0,1,1
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,2,0,1,2,1,0,0,2,2,2,1,2,0,1,1,1
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,1,1,0,1,2,2,1,2,1,2,1,1,4
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,1,0,0,2,0,1,2,2,2,1,1,2,1,1,3
574,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,2,1,2,1,2,2,2,1,6
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,1,2,1,2,1,2,2,1,1,2,1,3
576,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,0,0,0,0,2,2,2,1,2,1,1,2
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,2,1,2,1,1,0,0,2,1,2,1,2,1,0,3
578,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,0,2,1,2,0,0,0,0,1,2,1,1,2,1,0,1
579,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,1,0,0,0,2,1,0,1,0,0,2,1,1,0,2,1,0,4
580,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,1,0,0,0,1,1,1,2,0,0,0,2,1,2,1,0,1,3
581,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,1,0,0,0,1,2,2,1,2,2,0,1,1
582,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,1,2,2,2,1,1,5
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,2,0,2,0,0,1,2,1,0,1,0,0,1,2,1,0,2,1,0,1,6
584,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,2,1,0,0,1,1,2,1,2,1,1,2
585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,2,2,1,0,1,2,1,1,1,2,0,1,0
586,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,2,2,0,0,0,1,2,1,1,2,0,0,4
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,2,1,1,0,1,0,1,1,2,2,1,1,0,4
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,2,0,0,1,0,2,2,1,0,0,1,0,1,2,1,2,0,1,0,1
589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,1,1,2,2,0,1,0,2,2,1,2,0,1,0,2
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,2,2,2,1,0,0,0,1,2,2,1,2,0,1,1
591,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,2,0,0,0,0,2,2,1,0,0,0,0,2,1,1,2,0,0,3
592,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,2,0,0,0,2,0,1,1,0,0,0,1,1,1,2,2,0,1,4
593,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2,2,0,2,1,1,0,2,1,0,1,2,1,0,4
594,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,2,1,0,0,2,1,1,1,2,0,0,3
595,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,2,0,0,0,2,1,2,1,2,1,1,1
596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,1,2,0,1,1,0,0,2,2,2,1,2,1,0,4
597,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,2,2,0,1,0,0,0,1,1,0,2,0,0,0,2,1,0,1,2,0,0,1
598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,2,1,2,1,1,5
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,2,1,1,1,0,1,1,2,2,1,2,0,1,1
600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,2,1,0,0,0,1,0,1,2,0,0,1,2,0,1,2,0,1,0
601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,2,1,0,0,2,0,0,2,2,0,0,1,2,0,1,2,0,1,6
602,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1,0,0,0,0,1,1,2,0,0,0,0,2,1,2,0,0,1
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,2,0,1,0,1,0,0,2,2,1,2,1,1,1,2,4
604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,2,1,2,1,2,1,1,1,2,2,4
605,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,2,1,2,1,2,0,3
606,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,2,1,1,0,2,0,0,1,2,1,0,1,0,0,2,1,2,0,0
607,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,2,0,1,2,0,1,1
608,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,2,2,0,0,0,1,0,1,2,0,0,0,1,0,2,1,2,1,0,5
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,1,1,0,1,1,2,2,2,1,0,2,1,1
610,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,2,2,1,0,0,2,1,5
611,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,2,2,0,1,0,2,2,1,1,0,2,0,1
612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,1,1,0,0,0,0,1,1,2,2,0,0,0,1,2,2,1,0,2,0,1
613,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,2,1,0,0,2,2,1,1,1,2,0,2
614,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,2,0,1,0,2,0,1,1,0,2,0,2,0,1,2,0,1,0,3
615,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,2,0,0,0,2,1,2,1,0,2,1,5
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,2,2,0,0,1,1,2,1,2,0,2,1,3
617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,2,2,0,0,0,2,0,1,1,0,1,0,1,0,2,1,0,2,0,0
618,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,2,2,1,2,1,5
619,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,2,2,0,1,2,0,0,1,2,1,2,1,0,4
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,1,1,2,1,0,2,0,2,1,1,2,2,1,0,3
621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,1,1,2,1,1,2,1,1
622,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,1,0,2,0,1,1,1,2,1,1
623,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,2,2,1,2,1,2,0,1
624,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,1,1,0,2,2,1,0,2,1,2
625,0,2,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,1,2,1,1,0,2,0,5
626,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0,0,0,0,2,1,1,0,0,0,1,2,1,1,0,2,0,2
627,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,2,1,0,0,1,0,2,1,1,2,1,1
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,1,0,1,0,2,0,2,2,0,1,1,1,0,2,1,1,3
